year,month,hour,trip_count,fare_per_minute,trip_total_per_minute,fare_per_mile,miles_per_hour,minutes,miles
2022,10,0,3789,1.0872867735258338,1.5095091669973284,3.356554832034853,24.516654116243753,14.21381631037213,6.984119794140934
2022,10,1,2177,1.0407575097995847,1.4632458552181216,14.687063054346567,24.68927468994733,13.918710764048384,6.823633210840606
2022,10,2,1455,1.0445632667778026,1.4580332225037949,3.211372871633288,24.79569559477987,14.179690721649484,6.9449813058419245
2022,10,3,1304,1.0923027589627472,1.562374364170718,3.6603130801092867,29.016233786098862,17.17735173824131,9.69076809815951
2022,10,4,1993,1.198817911238585,1.7350051644696052,2.6157363767201813,33.05730266907653,18.812619167084797,11.503220220772704
2022,10,5,3350,1.1606187586187262,1.6658442924948225,2.592268003610867,31.782128578530603,20.55836815920398,11.860816268656716
2022,10,6,5924,0.9568445016648464,1.3773511987124136,2.73125812453805,24.152815901506166,23.688225860904794,10.286582005401755
2022,10,7,8578,0.9434826879004695,1.3262814803916405,3.8175257527216124,17.656026539908996,23.838643428926712,7.665852191653066
2022,10,8,10714,1.0064004749600823,1.447275681760278,5.002361391757915,16.452463949346246,21.858625785576503,6.817889649057308
2022,10,9,10167,0.9286967882672209,1.3503066267110322,3.5768808925218742,19.204498319537514,18.990826530277698,7.142670217369922
2022,10,10,9100,0.8445722878317069,1.2598533489683332,2.991118492347186,21.240913297572693,19.189869963369965,7.989844384615385
2022,10,11,8752,0.8493639120245455,1.2763856204836943,3.0554623380603543,21.066936057745167,19.70845521023766,8.13277288619744
2022,10,12,9017,1.1697525347826825,1.6343422684490132,7.479071673754535,22.049878730738538,20.293530738235184,8.212972174780969
2022,10,13,9046,0.8897432121216541,1.295401301576824,4.097065528469995,19.571953272909912,21.36623922175547,8.127657539243865
2022,10,14,9263,0.8958659310609008,1.2655936125018188,5.015741407999679,17.961436721436584,24.2978966497535,8.093827496491418
2022,10,15,10072,1.048896576287914,1.3870299144749099,5.894167729995663,15.365255863134188,29.637683677521842,8.059362251787132
2022,10,16,11562,1.1526170111323728,1.495510435848622,6.921280773618643,13.167194398503515,28.947660439370352,6.907673637778931
2022,10,17,12673,1.2443648122813917,1.5716008542957733,10.795660206245369,12.250864128882181,27.488535995160316,6.264694563244693
2022,10,18,13682,1.531809818629396,1.912807879330373,9.582937776415726,13.395982351698338,21.978385226331433,5.709701176728548
2022,10,19,13663,1.264516132901707,1.6948266198172488,5.8225420329467745,16.70326023573851,18.751244236258508,6.237434706872576
2022,10,20,11406,1.1256452717189995,1.549005936423256,13.24736533570547,19.660921956261774,17.069608100999474,6.804661336138874
2022,10,21,10761,1.1662610821536972,1.6013462759891954,4.496323675905938,20.25873685492037,15.132131462379581,6.215005036706626
2022,10,22,10122,1.3900469137960783,1.7805010368242629,5.264534135406457,20.792045793839378,14.830486399262332,6.111998794704604
2022,10,23,7893,1.2694741669723657,1.6674701656569537,5.029564270170542,22.365809347647982,14.086221968833144,6.2635325604966425
