year,month,hour,trip_count,fare_per_minute,trip_total_per_minute,fare_per_mile,miles_per_hour,minutes,miles
2022,7,0,3360,1.1321798796634996,1.5462754067175515,3.4191126377900165,24.545739402535833,14.623829365079365,7.126165267857143
2022,7,1,2089,1.0872367232482338,1.4942558133985742,3.5661521577937103,24.65144581469453,14.256095420456358,6.823619195787458
2022,7,2,1455,1.098617184477682,1.5751586544722131,3.395802879912304,25.86185035864081,15.311088201603665,7.889566735395189
2022,7,3,1251,1.2056798944253746,1.7581373660996689,3.0577455327808476,29.562392866231065,16.79158006927791,9.353323980815349
2022,7,4,1712,1.1725510456343204,1.798934274744216,2.7075097616252837,32.14950415992438,18.17941004672897,10.88871203271028
2022,7,5,2865,1.1247024585731764,1.6980052274098905,3.4781543377901887,31.61984154910474,18.949040139616056,11.1227677486911
2022,7,6,4624,1.000168708266552,1.4701193680292794,2.8810838358965114,26.457206317996548,19.87369160899654,9.869686483564013
2022,7,7,6617,0.9987199944766665,1.4073181047581966,3.4987017479190614,21.118579498189924,19.90087401138482,8.02473698050476
2022,7,8,8684,0.9614677064611327,1.3699219920112928,3.706905248779484,19.119116462759138,18.800308997389834,6.973678558268079
2022,7,9,8685,0.9105972197160924,1.329133646299128,3.3838683258945386,19.94661155421491,17.991516023795818,7.103602164651698
2022,7,10,8009,0.8785232367022918,1.2940340121720197,9.378797998902922,20.87449927462205,18.601254838306904,7.595318916219253
2022,7,11,7709,0.8569608132999287,1.2695595137498856,3.2295763196618985,19.992923558891437,19.143438405327107,7.585085419639382
2022,7,12,8268,0.8590263012855416,1.263483432979925,3.7956136130211897,19.592668720329407,20.063048298661506,7.767459687953556
2022,7,13,8258,0.8265821628255337,1.2195104204300413,3.3276528720649297,18.243208387544794,21.296912085250668,7.48212454589489
2022,7,14,8480,0.8580855227318352,1.2279679733677809,4.060294886951709,17.053275505424093,22.880963050314467,7.388252323113208
2022,7,15,9009,0.9357675024736342,1.2838117447513295,4.109516559879815,16.354588703096137,23.356780256780258,7.190145565545565
2022,7,16,9488,0.9671786225017146,1.3201971059626094,4.5545193253822545,15.795438305537846,22.931214867903318,6.8822754215851605
2022,7,17,10272,1.078586394380566,1.4260330163876624,5.474603200519616,15.033045153919065,22.461255516614745,6.356375905373832
2022,7,18,11288,1.0488514093399381,1.4364592666260232,5.04347698067635,16.50094135887408,18.782397236002836,5.983454961020553
2022,7,19,10664,1.025301932984384,1.457311276413363,4.213168547540327,18.93195017817071,16.36382376844211,6.1859201050262564
2022,7,20,9038,0.9752486652805433,1.429245364443181,3.5641588118138356,20.81499330650999,15.381566718300508,6.468757324629343
2022,7,21,9260,1.1322746522309526,1.5749124036942126,4.318750684826204,20.266594929231864,15.031715262778977,6.131540809935205
2022,7,22,9271,1.3263667062616686,1.7248890273848878,5.017209981173538,20.85243863868343,14.494353359939597,5.970616740373207
2022,7,23,7597,1.414400922888852,1.8168274365507795,7.087550035030949,22.269939671810302,14.165604844017375,6.197506041858628
