year,month,hour,trip_count,fare_per_minute,trip_total_per_minute,fare_per_mile,miles_per_hour,minutes,miles
2022,11,0,3571,1.011838103713754,1.4471983675284557,10.188040527167761,24.392551797758134,13.735013534957528,6.572226547185663
2022,11,1,2236,1.0226329386672017,1.449445844490694,3.1045884885083783,24.844730808334457,13.870796064400716,6.695724418604652
2022,11,2,1458,1.028982092426833,1.4523733364083515,3.0662411762313133,26.042583004433254,14.336739826246,7.276322908093278
2022,11,3,1270,1.053668991107665,1.5278388717810458,2.758681876368229,29.42859840884574,16.415931758530185,9.221382047244095
2022,11,4,2025,1.2368683126292246,1.7969289153427555,2.713901939752194,33.69602545748273,18.32966255144033,11.334709827160493
2022,11,5,3550,1.1827196631272734,1.7026092394759522,2.9209880026856867,31.810514958588954,20.504361502347418,11.89627628169014
2022,11,6,5791,1.0201310892447446,1.44855501771065,3.035841045115022,24.124821280480546,22.499907903067978,9.778124814367121
2022,11,7,8429,1.0791629011594677,1.4571276929237809,4.420033487844325,17.949562217838892,24.073243168426465,7.856001755842923
2022,11,8,10826,1.0945336789346312,1.4635887784454527,7.4269877886736015,16.6295034345303,22.296573064843894,6.951811952706447
2022,11,9,10223,0.9978226402904911,1.390072481516822,6.213523648819778,21.981678176572608,19.219410479637418,7.234083889269295
2022,11,10,8892,0.8769886916792772,1.2902327342615638,3.030700706513571,22.044349024843505,18.784581646423753,8.000510087719299
2022,11,11,8870,0.8699180654510518,1.3031805036032897,4.040938356998407,22.29943302809882,19.11795001878993,8.37491321307779
2022,11,12,9047,0.8554816727612709,1.2749233221858192,3.246300970977516,21.343896250988628,19.712191886813308,8.205807803691831
2022,11,13,9228,0.8824306912193396,1.2912921152227566,3.165360685931923,20.991547363511756,20.60379641670279,8.424499133073255
2022,11,14,9719,0.8426964569718184,1.2257380451352387,3.3628640054752257,18.90136087598992,23.10951744006585,8.128581561889083
2022,11,15,10032,1.0596271029119704,1.4112434575833608,4.798941312707638,16.834361674870248,26.695133904837853,8.163854435805423
2022,11,16,11634,0.9778758910372088,1.3182201175166492,4.644090070845022,15.772625597394228,26.004634404905165,7.659302054323534
2022,11,17,13584,0.9357179027987297,1.2771608830327494,4.845579199363998,15.097135919755356,24.110149195131527,6.899253739693758
2022,11,18,13947,1.0895357891418258,1.469408381523066,5.354192360262811,16.017942391672733,19.668101861810186,6.062396458019646
2022,11,19,13487,1.0908002457623047,1.4996389505966121,4.556968329836052,18.71084599105095,17.666959541286673,6.617521583747312
2022,11,20,11575,1.021998406829771,1.469161481969086,4.7588415623397005,20.912116997622213,16.241844492440606,6.869842911447084
2022,11,21,10714,1.065306356516126,1.4985269981588727,3.9289372287764444,20.850495087533357,15.413557028187418,6.407175779354116
2022,11,22,10707,1.428632445215068,1.8196640703562659,5.623631360344008,20.994643225099264,15.224793748637962,6.197172746801158
2022,11,23,8642,1.259723320626641,1.6648565957494517,7.301319241757029,22.634000489021147,14.404404844557588,6.464213318676232
