year|month|trip_count|fare_per_minute|trip_total_per_minute|fare_per_mile|miles_per_hour
2019,1,288181,0.6654994322909495,0.9404865304080545,3.011738303808611,18.129501679227218
2019,2,278097,0.7080086620812835,0.9930834311698806,2.9200946957880713,19.684777394211896
2019,3,289539,0.7123591906362191,1.0004584991116876,3.45910962873344,20.193902837722906
2019,4,314875,0.700206919636773,0.9711630064091913,3.356464001049019,17.415611785323897
2019,5,371287,0.7198983132585284,0.980492254261911,4.117079763352069,16.567402009299435
2019,6,266011,0.7326465236815495,1.0057903440322187,3.8414848214254174,18.32812354587841
2019,7,275722,0.6528792468006435,0.915577806894046,6.396389346684409,17.319991197672987
2019,8,397045,0.7040139389018485,0.9746445088024557,3.461284140837549,17.494418691351083
2019,9,256448,0.6774050247692408,0.9548678853630443,3.126602341416004,18.099666600831636
2019,10,297534,0.6858908987562561,0.9475568871057438,2.934831889357335,18.141274788120448
2019,11,314355,0.7516536543404108,1.0486352552424825,3.188411845909929,21.25240202014986
2019,12,291684,0.7084673939167632,0.9894100797562387,3.121711439826757,19.071326459774056
2020,1,349722,0.6838857399050586,1.0487706293472594,32.02960179991612,17.974628963308344
2020,2,247305,0.7418186037092281,1.1153044988857603,2.761560659086035,21.400580424950114
2020,3,248849,0.706691559470916,1.0661400831956434,3.162680987066425,19.997068146894694
2020,4,54043,0.7816201555112353,1.1678888236043972,2.697012986075849,23.132501243189996
2020,5,56757,0.7817805683579373,1.147597779516392,2.547283655597232,23.531324592612425
2020,6,80338,0.7469020678294328,1.1261098368653337,4.81263743828013,21.705431329407787
2020,7,131855,0.7607663385209587,1.1446691808816583,2.8143482808551448,20.06121388991642
2020,8,84523,0.9609639044886308,1.3505891103321053,3.46102592727323,21.975231636062325
2020,9,116747,0.7843831221460627,1.1834192606492173,4.5015828894541,20.110285894897434
2020,10,183781,0.8844412792345754,1.1858785580578155,3.8960426351917667,19.624825755896218
2020,11,91064,0.8337628741060108,1.1677205005511626,3.0569513349132134,21.028929076837972
2020,12,100768,0.7994712228551732,1.1240623368000473,2.7713863645207844,21.460709003324357
2021,1,101229,0.9003704856237408,1.2236561313462155,3.1135954349063617,23.56907229675636
2021,2,112355,1.0260605988577893,1.3681734300908226,4.302326923932766,20.084472754362885
2021,3,110658,0.9193044684137138,1.2462769163892422,3.3181083753100973,21.084636921449295
2021,4,174012,1.365968826617499,1.713626624840431,7.32569812782213,19.461054413219586
2021,5,106235,1.0336847845626067,1.3962191536194832,3.7708657200952365,22.073506045464917
2021,6,136410,1.265743620864734,1.6314566806639195,5.358813460020332,19.62157597677051
2021,7,202822,1.6328147346536614,1.9928801469467836,9.245255305898294,18.339335078722993
2021,8,127441,1.263080656808824,1.6727618755707618,5.550616074312224,20.876232867528106
2021,9,181613,1.0716433894183104,1.4234055624585258,4.870246773378776,18.643591170433012
2021,10,159662,1.327328817088322,1.6712821525807195,7.341463996962333,21.366351863553938
2021,11,148339,0.9399564769135079,1.290698348057036,6.191096935244249,19.642005780009697
2021,12,229839,1.3396538317476046,1.7250973523629665,7.778661570063546,17.950393491368523
2022,1,123873,0.9755711035670129,1.3598493173031014,3.8901966703306377,21.739703952884515
2022,2,164022,1.078196614200716,1.4407339878219987,6.369725617122835,19.918392632122853
2022,3,190033,1.251526846217336,1.637928659547234,6.099504121991672,19.687773105288002
2022,4,182293,1.39828672398002,1.809698864016659,6.435146588053254,21.950181535801367
