year,month,hour,trip_count,fare_per_minute,trip_total_per_minute,fare_per_mile,miles_per_hour,minutes,miles
2022,8,0,4254,1.3367690317831107,1.7959150852994659,3.82278120378895,25.59362376126744,15.525799247766807,7.961325834508698
2022,8,1,2478,1.1532184156995644,1.6116798118431923,3.3641383562660683,25.742032683616507,15.260243475921442,7.979034705407587
2022,8,2,1644,1.078696991243203,1.5427908053447763,3.1530443026633113,26.155832798781432,15.466372668288727,8.024955352798054
2022,8,3,1490,1.250211539425775,1.8430930262666834,4.146015114272999,29.747280204844795,17.45278523489933,10.101517852348993
2022,8,4,1918,1.255444906204614,1.8760466405147538,2.745083655336699,33.06790559956423,18.60775112964894,11.388267257559958
2022,8,5,3280,1.1757978086709024,1.7440200659098897,2.5526977542629368,32.28431369695098,20.082911585365853,11.805078871951219
2022,8,6,5111,1.0543204011115994,1.5256345091975718,2.7635245676483695,27.106412667975686,20.364445966216657,10.255266992760712
2022,8,7,7594,0.9830445313512199,1.4056911901751161,3.4365866997825987,21.6361373834113,20.52043938196822,8.453452831182512
2022,8,8,9748,1.0172092093876464,1.4344561942873446,4.513434888903123,19.153828977829264,19.72336376692655,7.364108812064013
2022,8,9,9667,0.9399024263092377,1.3712081184284493,3.753441262658752,20.486161574084928,18.507785938415918,7.53817026999069
2022,8,10,9106,0.8962408389902928,1.3320933021630472,3.2058708301470498,21.33543651545752,18.95627608170437,8.060674599165386
2022,8,11,8894,0.845296006916012,1.2736392068022206,8.797434646202648,20.635472809933376,19.77148639532269,8.104830829772881
2022,8,12,9530,0.8933392168470494,1.3018457681016673,3.506476842190682,19.7201161143492,21.195071703392795,8.260936600209863
2022,8,13,9439,0.9538190838427881,1.3492068247854132,3.8122449463494377,18.93917073538103,22.437860649080058,8.254481544655155
2022,8,14,9414,1.0456514703155506,1.4214581083790687,5.32180670148562,17.615994698751642,23.52412541604702,7.806536148289781
2022,8,15,10380,1.1305573769186925,1.4985894802949369,6.4373661898396115,16.918893979956536,25.05258831085421,7.94253612716763
2022,8,16,10645,1.1594703544921776,1.5181754127654883,5.735139812621077,15.534413934407887,24.316118678565836,7.1133844340065755
2022,8,17,11768,1.3043017026647048,1.6821649105116874,7.674572615795455,16.07016548550419,23.222913834126444,6.840782834806254
2022,8,18,12733,1.2868185507333891,1.6930873770948625,5.933239490326443,16.849059656811345,19.613936228697085,6.50021959475379
2022,8,19,11894,1.2099012908184064,1.6513727447991922,10.253362150787897,19.23697562458513,16.892566279917045,6.540788279804944
2022,8,20,10371,1.2340101269258885,1.688733367832758,4.759634936284685,21.07156340741352,16.436406003921192,7.025991350882268
2022,8,21,10936,1.4145251014073092,1.8934814818891559,5.970171346322965,20.30034663077949,15.682353389417216,6.376356848939283
2022,8,22,10870,1.6327053490057841,2.071740154925983,6.699915985555512,20.704628642441293,15.396188285801902,6.28930520699172
2022,8,23,8784,1.5088777033947562,1.9352732049606085,5.31630163016278,22.2359031300484,14.875546448087432,6.56989670992714
